Codigo;p;t;pa
13055020;0.0;0.0;0.0
25025040;0.0;0.0;0.0
12037020;0.0;0.0;0.0
23210180;0.0;0.0;0.0
13070260;0.0;0.0;0.0
25025170;0.0;0.0;0.0
13070100;0.0;0.0;0.0
12030010;0.0;0.0;0.0
13070170;0.0;0.0;0.0
12040020;0.0;0.0;0.0
12047010;0.0;0.0;0.0
13070280;0.0;0.0;0.0
13070090;0.0;0.0;0.0
25020980;0.0;0.0;0.0
13075050;0.0;0.0;0.0
13075060;0.0;0.0;0.0
13070230;0.0;0.0;0.0
13070130;0.0;0.0;0.0
29037510;0.0;0.0;0.0
28040170;0.0;0.0;0.0
28010020;0.0;0.0;0.0
29050020;0.0;0.0;0.0
29030390;0.0;0.0;0.0
29037060;0.0;0.0;0.0
15010040;0.0;0.0;0.0
37050010;0.0;0.0;0.0
29030170;0.0;0.0;0.0
29037610;0.0;0.0;0.0
24067010;0.0;0.0;0.0
56015020;0.0;0.0;0.0
27010680;0.0;0.0;0.0
23157070;0.0;0.0;0.0
23190270;0.0;0.0;0.0
37057140;0.0;0.0;0.0
28040230;0.0;0.0;0.0
29030680;0.0;0.0;0.0
29037620;0.0;0.0;0.0
29030030;0.0;0.0;0.0
37037010;1.0;0.0;0.0
28040100;0.0;0.0;0.0
29030370;0.0;0.0;0.0
29057003;0.0;0.0;0.0
29057002;0.0;0.0;0.0
29030650;0.0;0.0;0.0
29067060;1.0;0.0;0.0
29040300;0.0;0.0;0.0
12067001;0.0;0.0;0.0
29040200;0.0;0.0;0.0
29067120;0.0;0.0;0.0
14010030;0.0;0.0;0.0
29060040;0.0;0.0;0.0
28017100;0.0;0.0;0.0
28017130;0.0;0.0;0.0
28037130;0.0;0.0;0.0
28015020;0.0;0.0;0.0
28010390;0.0;0.0;0.0
29060050;0.0;0.0;0.0
29030640;0.0;0.0;0.0
28017060;0.0;0.0;0.0
29067150;1.0;0.0;0.0
29060200;0.0;0.0;0.0
29040290;0.0;0.0;0.0
29060090;0.0;0.0;0.0
28015070;0.0;0.0;0.0
29060150;0.0;0.0;0.0
28017090;0.0;0.0;0.0
29035060;0.0;0.0;0.0
28017120;0.0;0.0;0.0
37055010;0.0;0.0;0.0
27030080;0.0;0.0;0.0
27020200;0.0;0.0;0.0
37057050;0.0;0.0;0.0
26237090;0.0;0.0;0.0
24065020;0.0;0.0;0.0
23197210;0.0;0.0;0.0
23197440;0.0;0.0;0.0
23197450;0.0;0.0;0.0
37057080;0.0;0.0;0.0
27025030;0.0;0.0;0.0
23190260;0.0;0.0;0.0
16010060;0.0;0.0;0.0
24060010;0.0;0.0;0.0
24060070;0.0;0.0;0.0
24065030;0.0;0.0;0.0
37057070;0.0;0.0;0.0
23197460;0.0;0.0;0.0
11100010;0.0;0.0;0.0
24057030;0.0;0.0;0.0
11117030;0.0;0.0;0.0
16027020;0.0;0.0;0.0
16027190;0.0;0.0;0.0
16020340;0.0;0.0;0.0
16055060;0.0;0.0;0.0
16020250;0.0;0.0;0.0
23217030;0.0;0.0;0.0
11117040;1.0;0.0;0.0
25027890;0.0;0.0;0.0
23180120;0.0;0.0;0.0
37020020;0.0;0.0;0.0
37017050;0.0;0.0;0.0
23197230;0.0;0.0;0.0
23190310;0.0;0.0;0.0
27030140;0.0;0.0;0.0
23190350;0.0;0.0;0.0
24065010;0.0;0.0;0.0
27020260;0.0;0.0;0.0
26220100;0.0;0.0;0.0
24060040;0.0;0.0;0.0
23197420;0.0;0.0;0.0
37017020;0.0;0.0;0.0
27020280;0.0;0.0;0.0
23187070;0.0;0.0;0.0
23187110;0.0;0.0;0.0
23197140;0.0;0.0;0.0
37027020;0.0;0.0;0.0
23177040;0.0;0.0;0.0
37010030;0.0;0.0;0.0
24060080;0.0;0.0;0.0
26250110;0.0;0.0;0.0
23205020;0.0;0.0;0.0
23197030;0.0;0.0;0.0
23190200;0.0;0.0;0.0
16020130;0.0;0.0;0.0
16017010;1.0;0.0;0.0
27030210;0.0;0.0;0.0
23180080;0.0;0.0;0.0
16030060;0.0;0.0;0.0
23215030;0.0;0.0;0.0
13027040;1.0;0.0;0.0
28047040;0.0;0.0;0.0
26245020;0.0;0.0;0.0
26250100;0.0;0.0;0.0
27035010;0.0;0.0;0.0
11135020;0.0;0.0;0.0
16050050;0.0;0.0;0.0
16047030;0.0;0.0;0.0
16025020;0.0;0.0;0.0
16015040;0.0;0.0;0.0
23210130;0.0;0.0;0.0
13040030;0.0;0.0;0.0
13060030;0.0;0.0;0.0
29030310;0.0;0.0;0.0
29035040;0.0;0.0;0.0
16050180;0.0;0.0;0.0
16040040;0.0;0.0;0.0
11155020;0.0;0.0;0.0
29030710;0.0;0.0;0.0
29037220;0.0;0.0;0.0
29037420;0.0;0.0;0.0
29037630;0.0;0.0;0.0
28025060;0.0;0.0;0.0
28020500;0.0;0.0;0.0
29030520;0.0;0.0;0.0
29030570;0.0;0.0;0.0
37010010;0.0;0.0;0.0
29037670;0.0;0.0;0.0
29037660;0.0;0.0;0.0
28040040;0.0;0.0;0.0
29037470;0.0;0.0;0.0
29030110;0.0;0.0;0.0
29037180;0.0;0.0;0.0
29030120;0.0;0.0;0.0
28040180;0.0;0.0;0.0
26240120;0.0;0.0;0.0
23170030;0.0;0.0;0.0
25020170;0.0;0.0;0.0
25021550;0.0;0.0;0.0
25020710;0.0;0.0;0.0
16055020;0.0;0.0;0.0
25020970;0.0;0.0;0.0
25020780;0.0;0.0;0.0
13060020;0.0;0.0;0.0
16037020;0.0;0.0;0.0
13065010;0.0;0.0;0.0
13067070;0.0;0.0;0.0
16050190;0.0;0.0;0.0
16050250;0.0;0.0;0.0
13037020;0.0;0.0;0.0
13050040;0.0;0.0;0.0
16035020;0.0;0.0;0.0
13067010;0.0;0.0;0.0
13050030;0.0;0.0;0.0
13067080;0.0;0.0;0.0
16030030;0.0;0.0;0.0
23207050;0.0;0.0;0.0
16037010;0.0;0.0;0.0
11150030;0.0;0.0;0.0
23210120;0.0;0.0;0.0
16050020;0.0;0.0;0.0
14017701;0.0;0.0;0.0
12025020;0.0;0.0;0.0
13067050;0.0;0.0;0.0
11155010;0.0;0.0;0.0
25020340;0.0;0.0;0.0
25020640;0.0;0.0;0.0
25025220;0.0;0.0;0.0
29065020;0.0;0.0;0.0
14010020;0.0;0.0;0.0
29060270;0.0;0.0;0.0
28010090;0.0;0.0;0.0
28017150;0.0;0.0;0.0
29057006;0.0;0.0;0.0
29030160;0.0;0.0;0.0
28040030;0.0;0.0;0.0
29030780;0.0;0.0;0.0
28040210;0.0;0.0;0.0
29030130;0.0;0.0;0.0
29030060;0.0;0.0;0.0
29030460;0.0;0.0;0.0
28040220;0.0;0.0;0.0
28040400;0.0;0.0;0.0
11027050;0.0;0.0;0.0
28025070;0.0;0.0;0.0
28040250;0.0;0.0;0.0
29037460;0.0;0.0;0.0
26187030;0.0;0.0;0.0
29030040;0.0;0.0;0.0
29037020;0.0;0.0;0.0
29037110;0.0;0.0;0.0
29037820;0.0;0.0;0.0
28037020;0.0;0.0;0.0
28025020;0.0;0.0;0.0
28047010;0.0;0.0;0.0
29040310;0.0;0.0;0.0
29037702;0.0;0.0;0.0
28010370;0.0;0.0;0.0
28030030;0.0;0.0;0.0
29045090;0.0;0.0;0.0
28030090;0.0;0.0;0.0
29037360;0.0;0.0;0.0
29030330;0.0;0.0;0.0
29035130;0.0;0.0;0.0
28040150;0.0;0.0;0.0
29020020;0.0;0.0;0.0
29057005;0.0;0.0;0.0
3706500109;1.0;1.0;1.0
29050010;0.0;0.0;0.0
28030220;0.0;0.0;0.0
28037010;0.0;0.0;0.0
28035020;0.0;0.0;0.0
29040250;0.0;0.0;0.0
29037330;0.0;0.0;0.0
28025030;0.0;0.0;0.0
28020300;0.0;0.0;0.0
28025040;0.0;0.0;0.0
29037230;0.0;0.0;0.0
28030100;0.0;0.0;0.0
16015140;0.0;0.0;0.0
27040020;0.0;0.0;0.0
16020080;0.0;0.0;0.0
23200070;0.0;0.0;0.0
23187050;0.0;0.0;0.0
23187240;0.0;0.0;0.0
23180060;0.0;0.0;0.0
23187300;0.0;0.0;0.0
23187030;0.0;0.0;0.0
23187080;0.0;0.0;0.0
23187250;0.0;0.0;0.0
23180030;0.0;0.0;0.0
12015090;0.0;0.0;0.0
23180050;0.0;0.0;0.0
13070190;0.0;0.0;0.0
25027110;0.0;0.0;0.0
25027630;0.0;0.0;0.0
25020500;0.0;0.0;0.0
25020870;0.0;0.0;0.0
13035501;1.0;1.0;1.0
23187290;0.0;0.0;0.0
23190470;0.0;0.0;0.0
16025080;0.0;0.0;0.0
13070150;0.0;0.0;0.0
13077100;0.0;0.0;0.0
13077120;0.0;0.0;0.0
13070220;0.0;0.0;0.0
24027010;0.0;0.0;0.0
13070070;0.0;0.0;0.0
16060010;0.0;0.0;0.0
13075030;0.0;0.0;0.0
12045010;0.0;0.0;0.0
13050010;0.0;0.0;0.0
13077280;0.0;0.0;0.0
25027510;0.0;0.0;0.0
48015020;0.0;0.0;0.0
23160010;0.0;0.0;0.0
37057060;0.0;0.0;0.0
37020040;0.0;0.0;0.0
37020030;0.0;0.0;0.0
26230160;0.0;0.0;0.0
24060060;0.0;0.0;0.0
24057070;0.0;0.0;0.0
23177060;0.0;0.0;0.0
24057060;0.0;0.0;0.0
23190590;0.0;0.0;0.0
23190300;0.0;0.0;0.0
23195502;1.0;1.0;1.0
23190400;0.0;0.0;0.0
24050070;0.0;0.0;0.0
23190830;0.0;0.0;0.0
27030240;0.0;0.0;0.0
23170050;0.0;0.0;0.0
23195050;0.0;0.0;0.0
23190800;0.0;0.0;0.0
23195060;0.0;0.0;0.0
23190690;0.0;0.0;0.0
27035020;0.0;0.0;0.0
23177010;0.0;0.0;0.0
21201200;1.0;1.0;0.0
23190450;0.0;0.0;0.0
16020110;0.0;0.0;0.0
27030090;0.0;0.0;0.0
26220110;0.0;0.0;0.0
23190360;0.0;0.0;0.0
23190570;0.0;0.0;0.0
16020090;0.0;0.0;0.0
11127010;0.0;0.0;0.0
23190160;0.0;0.0;0.0
26240170;0.0;0.0;0.0
16015030;0.0;0.0;0.0
23190560;0.0;0.0;0.0
16015100;0.0;0.0;0.0
23197370;0.0;0.0;0.0
27030220;0.0;0.0;0.0
23187270;0.0;0.0;0.0
23190420;0.0;0.0;0.0
23197670;0.0;0.0;0.0
16010290;0.0;0.0;0.0
11130020;0.0;0.0;0.0
26250030;0.0;0.0;0.0
23180110;0.0;0.0;0.0
23190210;0.0;0.0;0.0
23190510;0.0;0.0;0.0
16010110;0.0;0.0;0.0
23190460;0.0;0.0;0.0
26245030;0.0;0.0;0.0
23187100;0.0;0.0;0.0
16020060;0.0;0.0;0.0
26240070;0.0;0.0;0.0
23197070;0.0;0.0;0.0
23195070;0.0;0.0;0.0
13027020;0.0;0.0;0.0
27047010;0.0;0.0;0.0
37010020;0.0;0.0;0.0
27020170;0.0;0.0;0.0
25028250;0.0;0.0;0.0
23195030;0.0;0.0;0.0
23197160;0.0;0.0;0.0
23190410;0.0;0.0;0.0
25025200;0.0;0.0;0.0
25021530;0.0;0.0;0.0
23217040;0.0;0.0;0.0
16010070;0.0;0.0;0.0
12037050;0.0;0.0;0.0
13047010;0.0;0.0;0.0
23205040;0.0;0.0;0.0
16040030;0.0;0.0;0.0
25027700;0.0;0.0;0.0
25020810;0.0;0.0;0.0
16050060;0.0;0.0;0.0
16030050;0.0;0.0;0.0
11150010;0.0;0.0;0.0
16055010;0.0;0.0;0.0
16020260;0.0;0.0;0.0
13045010;0.0;0.0;0.0
25027230;0.0;0.0;0.0
25021120;0.0;0.0;0.0
23210150;0.0;0.0;0.0
23217050;0.0;0.0;0.0
13047020;0.0;0.0;0.0
23210160;0.0;0.0;0.0
28020150;0.0;0.0;0.0
23197270;0.0;0.0;0.0
23187010;0.0;0.0;0.0
23180020;0.0;0.0;0.0
23217020;0.0;0.0;0.0
29035150;0.0;0.0;0.0
28030050;0.0;0.0;0.0
11147030;0.0;0.0;0.0
27020160;0.0;0.0;0.0
27030230;0.0;0.0;0.0
23190120;0.0;0.0;0.0
23190370;0.0;0.0;0.0
23197260;0.0;0.0;0.0
26250060;0.0;0.0;0.0
16015020;0.0;0.0;0.0
23180070;1.0;1.0;1.0
12025030;0.0;0.0;0.0
25027500;0.0;0.0;0.0
13060010;0.0;0.0;0.0
25027160;0.0;0.0;0.0
25021470;0.0;0.0;0.0
26240080;0.0;0.0;0.0
27025020;0.0;0.0;0.0
23187170;0.0;0.0;0.0
27027070;0.0;0.0;0.0
13067030;0.0;0.0;0.0
23207060;0.0;0.0;0.0
12015010;0.0;0.0;0.0
25021660;0.0;0.0;0.0
16037040;0.0;0.0;0.0
25020820;0.0;0.0;0.0
25020090;0.0;0.0;0.0
13077300;0.0;0.0;0.0
16070030;0.0;0.0;0.0
25021370;0.0;0.0;0.0
23197400;0.0;0.0;0.0
13055010;0.0;0.0;0.0
16050010;0.0;0.0;0.0
16050240;0.0;0.0;0.0
25021590;0.0;0.0;0.0
13070160;0.0;0.0;0.0
27027250;0.0;0.0;0.0
29067130;0.0;0.0;0.0
29060540;0.0;0.0;0.0
28010340;0.0;0.0;0.0
29060350;0.0;0.0;0.0
29067010;0.0;0.0;0.0
25028170;0.0;0.0;0.0
25027170;0.0;0.0;0.0
29065100;0.0;0.0;0.0
29065090;0.0;0.0;0.0
29040390;0.0;0.0;0.0
29030690;0.0;0.0;0.0
29067140;0.0;0.0;0.0
29045030;0.0;0.0;0.0
29065110;0.0;0.0;0.0
29040070;0.0;0.0;0.0
29060030;0.0;0.0;0.0
29060240;0.0;0.0;0.0
29060060;0.0;0.0;0.0
29060140;0.0;0.0;0.0
29060170;0.0;0.0;0.0
28017110;0.0;0.0;0.0
28010360;0.0;0.0;0.0
28015050;0.0;0.0;0.0
28010280;0.0;0.0;0.0
28015080;0.0;0.0;0.0
29067020;0.0;0.0;0.0
28010260;0.0;0.0;0.0
29065010;0.0;0.0;0.0
29040020;0.0;0.0;0.0
14010090;0.0;0.0;0.0
28040140;0.0;0.0;0.0
28040270;0.0;0.0;0.0
29035110;0.0;0.0;0.0
29037390;0.0;0.0;0.0
28020460;0.0;0.0;0.0
29037370;0.0;0.0;0.0
29037140;0.0;0.0;0.0
28025010;0.0;0.0;0.0
28020580;0.0;0.0;0.0
29037440;0.0;0.0;0.0
29037490;0.0;0.0;0.0
29030420;0.0;0.0;0.0
29037400;0.0;0.0;0.0
29037003;0.0;0.0;0.0
29037450;0.0;0.0;0.0
29030280;0.0;0.0;0.0
28037060;0.0;0.0;0.0
28030190;0.0;0.0;0.0
29037002;0.0;0.0;0.0
28027030;0.0;0.0;0.0
29030200;0.0;0.0;0.0
28040060;0.0;0.0;0.0
28040200;0.0;0.0;0.0
28030010;0.0;0.0;0.0
29037780;0.0;0.0;0.0
29037740;0.0;0.0;0.0
29037880;0.0;0.0;0.0
29037480;0.0;0.0;0.0
23065210;0.0;0.0;0.0
23217060;0.0;0.0;0.0
23215050;0.0;0.0;0.0
11155030;0.0;0.0;0.0
13070290;0.0;0.0;0.0
25020740;0.0;0.0;0.0
23210020;0.0;0.0;0.0
25020720;0.0;0.0;0.0
16070040;0.0;0.0;0.0
29060560;0.0;0.0;0.0
29040270;0.0;0.0;0.0
28010040;0.0;0.0;0.0
29057001;0.0;0.0;0.0
25020160;0.0;0.0;0.0
23215040;0.0;0.0;0.0
28030160;0.0;0.0;0.0
28010410;0.0;0.0;0.0
14019010;0.0;0.0;0.0
29037040;0.0;0.0;0.0
16035010;1.0;1.0;1.0
29060100;0.0;0.0;0.0
29030050;0.0;0.0;0.0
14010050;0.0;0.0;0.0
29030410;0.0;0.0;0.0
28040010;0.0;0.0;0.0
28047020;0.0;0.0;0.0
12065501;0.0;0.0;0.0
13070050;0.0;0.0;0.0
25027360;0.0;0.0;0.0
28017040;0.0;0.0;0.0
29037090;0.0;0.0;0.0
29035120;0.0;0.0;0.0
13077140;0.0;0.0;0.0
12040010;0.0;0.0;0.0
25021560;0.0;0.0;0.0
25027240;1.0;0.0;0.0
25025210;0.0;0.0;0.0
13075020;0.0;0.0;0.0
25021360;0.0;0.0;0.0
13080010;0.0;0.0;0.0
25028130;0.0;0.0;0.0
25027610;0.0;0.0;0.0
13080030;0.0;0.0;0.0
13077090;0.0;0.0;0.0
25020490;0.0;0.0;0.0
25028140;0.0;0.0;0.0
13077050;0.0;0.0;0.0
25020650;0.0;0.0;0.0
26127140;0.0;0.0;0.0
25020880;0.0;0.0;0.0
13077150;0.0;0.0;0.0
25027620;0.0;0.0;0.0
29060250;0.0;0.0;0.0
29060180;0.0;0.0;0.0
29040240;0.0;0.0;0.0
14010010;0.0;0.0;0.0
25028420;0.0;0.0;0.0
29040410;0.0;0.0;0.0
2403000114;1.0;0.0;0.0
15065200;0.0;0.0;0.0
2403700150;0.0;0.0;0.0
27011100;0.0;0.0;0.0
3502500135;1.0;1.0;0.0
23197290;0.0;0.0;0.0
2111700151;0.0;0.0;0.0
2105700152;0.0;0.0;0.0
2403700149;1.0;0.0;0.0
23177020;0.0;0.0;0.0
2403000113;1.0;0.0;0.0
11100020;0.0;0.0;0.0
21255090;0.0;0.0;0.0
23197690;1.0;0.0;0.0
23190130;1.0;1.0;1.0
16040050;1.0;1.0;1.0
5204500136;0.0;0.0;0.0
2105700153;0.0;0.0;0.0
24030680;1.0;1.0;1.0
24027030;0.0;0.0;0.0
23125040;0.0;0.0;0.0
47015100;1.0;1.0;1.0
16055090;0.0;0.0;0.0
47010180;0.0;0.0;0.0
24017580;0.0;0.0;0.0
23197130;0.0;0.0;0.0
13070380;0.0;0.0;0.0
47010090;0.0;0.0;0.0
52055030;0.0;0.0;0.0
44045020;0.0;0.0;0.0
52045010;0.0;0.0;0.0
42080010;0.0;0.0;0.0
47015040;0.0;0.0;0.0
44017070;1.0;0.0;0.0
52047030;0.0;0.0;0.0
44017050;0.0;0.0;0.0
44017090;0.0;0.0;0.0
21030060;0.0;0.0;0.0
21010100;0.0;0.0;0.0
46015020;0.0;0.0;0.0
52010030;0.0;0.0;0.0
52070030;0.0;0.0;0.0
51025020;0.0;0.0;0.0
21037020;1.0;0.0;0.0
46037010;0.0;0.0;0.0
52025020;0.0;0.0;0.0
52025030;0.0;0.0;0.0
52070010;0.0;0.0;0.0
21010130;0.0;0.0;0.0
21030080;0.0;0.0;0.0
52020070;1.0;1.0;1.0
51035020;1.0;1.0;1.0
21015020;0.0;0.0;0.0
52025010;0.0;0.0;0.0
52050050;0.0;0.0;0.0
44010040;0.0;0.0;0.0
44010030;0.0;0.0;0.0
51027020;0.0;0.0;0.0
44017120;1.0;0.0;0.0
44010120;0.0;0.0;0.0
51027040;0.0;0.0;0.0
52045501;0.0;0.0;0.0
51027050;0.0;0.0;0.0
51027030;0.0;0.0;0.0
44010090;0.0;0.0;0.0
52040070;0.0;0.0;0.0
52040060;0.0;0.0;0.0
44037010;0.0;0.0;0.0
42075010;0.0;0.0;0.0
21010110;0.0;0.0;0.0
21010190;0.0;0.0;0.0
21010200;0.0;0.0;0.0
21010140;0.0;0.0;0.0
21010070;0.0;0.0;0.0
51039020;0.0;0.0;0.0
21017010;0.0;0.0;0.0
52020050;0.0;0.0;0.0
44017060;0.0;0.0;0.0
21010160;0.0;0.0;0.0
44015030;0.0;0.0;0.0
21010170;0.0;0.0;0.0
21017060;0.0;0.0;0.0
21010230;0.0;0.0;0.0
21035040;0.0;0.0;0.0
21017030;1.0;0.0;0.0
52025060;0.0;0.0;0.0
21015010;0.0;0.0;0.0
21010030;0.0;0.0;0.0
52020040;0.0;0.0;0.0
52070020;0.0;0.0;0.0
52045090;0.0;0.0;0.0
52050110;0.0;0.0;0.0
44010080;0.0;0.0;0.0
47017020;0.0;0.0;0.0
44045030;0.0;0.0;0.0
52050040;0.0;0.0;0.0
44045010;0.0;0.0;0.0
51020010;0.0;0.0;0.0
46040010;0.0;0.0;0.0
42105010;0.0;0.0;0.0
52050020;0.0;0.0;0.0
52050030;0.0;0.0;0.0
52050140;0.0;0.0;0.0
52057050;1.0;0.0;0.0
52057060;0.0;0.0;0.0
52047010;0.0;0.0;0.0
51020040;0.0;0.0;0.0
52055060;0.0;0.0;0.0
52040050;1.0;1.0;1.0
52067040;0.0;0.0;0.0
52040040;0.0;0.0;0.0
52060050;0.0;0.0;0.0
52040030;0.0;0.0;0.0
52040090;0.0;0.0;0.0
44017130;0.0;0.0;0.0
51020050;0.0;0.0;0.0
46037060;0.0;0.0;0.0
21010050;0.0;0.0;0.0
52020180;0.0;0.0;0.0
52010060;0.0;0.0;0.0
21010040;0.0;0.0;0.0
52027020;0.0;0.0;0.0
52017080;0.0;0.0;0.0
21010250;0.0;0.0;0.0
21017040;1.0;0.0;0.0
52020020;0.0;0.0;0.0
52017060;0.0;0.0;0.0
46030010;0.0;0.0;0.0
52017040;0.0;0.0;0.0
21010060;0.0;0.0;0.0
52020190;0.0;0.0;0.0
21040030;0.0;0.0;0.0
52010020;0.0;0.0;0.0
52090010;0.0;0.0;0.0
52020060;0.0;0.0;0.0
21037030;0.0;0.0;0.0
21030030;0.0;0.0;0.0
47010230;0.0;0.0;0.0
42070030;0.0;0.0;0.0
52055200;0.0;0.0;0.0
52057010;0.0;0.0;0.0
44010110;0.0;0.0;0.0
44017110;1.0;0.0;0.0
44015010;0.0;0.0;0.0
52050090;1.0;1.0;1.0
42080020;0.0;0.0;0.0
52050080;1.0;1.0;1.0
52050060;1.0;1.0;1.0
44050010;0.0;0.0;0.0
52050070;0.0;0.0;0.0
52055090;1.0;1.0;1.0
42050020;0.0;0.0;0.0
47017100;0.0;0.0;0.0
21010220;0.0;0.0;0.0
52010180;0.0;0.0;0.0
44040020;0.0;0.0;0.0
44010130;0.0;0.0;0.0
52047040;0.0;0.0;0.0
44017140;0.0;0.0;0.0
52050010;0.0;0.0;0.0
52050170;0.0;0.0;0.0
52025070;0.0;0.0;0.0
21025010;0.0;0.0;0.0
21025020;0.0;0.0;0.0
21020020;0.0;0.0;0.0
44017150;0.0;0.0;0.0
44037080;1.0;0.0;0.0
52040160;0.0;0.0;0.0
44037100;0.0;0.0;0.0
52060040;0.0;0.0;0.0
52067030;0.0;0.0;0.0
52045030;0.0;0.0;0.0
52045040;0.0;0.0;0.0
44037050;0.0;0.0;0.0
21010240;0.0;0.0;0.0
44030070;0.0;0.0;0.0
52030080;0.0;0.0;0.0
51025040;0.0;0.0;0.0
48015060;0.0;0.0;0.0
52027010;0.0;0.0;0.0
52020010;0.0;0.0;0.0
21027010;0.0;0.0;0.0
48015050;1.0;1.0;1.0
48017030;0.0;0.0;0.0
48015030;0.0;0.0;0.0
47107010;0.0;0.0;0.0
47107030;0.0;0.0;0.0
44037110;0.0;0.0;0.0
48017040;0.0;0.0;0.0
48017070;0.0;0.0;0.0
48017020;0.0;0.0;0.0
47090010;0.0;0.0;0.0
47087030;0.0;0.0;0.0
47067020;0.0;0.0;0.0
47057010;0.0;0.0;0.0
47040050;0.0;0.0;0.0
47047040;0.0;0.0;0.0
26120180;0.0;0.0;0.0
2403000118;0.0;0.0;0.0
23197090;0.0;0.0;0.0
26197030;0.0;0.0;0.0
2403700148;0.0;0.0;0.0
13077040;0.0;0.0;0.0
29045180;1.0;1.0;1.0
23060200;0.0;0.0;0.0
47100010;0.0;0.0;0.0
44017100;0.0;0.0;0.0
25025240;1.0;1.0;1.0
11147020;0.0;0.0;0.0
53070030;0.0;0.0;0.0
47060010;0.0;0.0;0.0
47010220;0.0;0.0;0.0
47100020;0.0;0.0;0.0
2601000117;0.0;0.0;0.0
2601000116;0.0;0.0;0.0
2802500079;1.0;1.0;1.0
21057120;0.0;0.0;0.0
2403000117;1.0;1.0;0.0
24011080;0.0;0.0;0.0
26055020;0.0;0.0;0.0
21245030;0.0;0.0;0.0
21255070;0.0;0.0;0.0
47040020;0.0;0.0;0.0
23215060;0.0;0.0;0.0
26035040;0.0;0.0;0.0
32067020;0.0;0.0;0.0
32155010;0.0;0.0;0.0
23207020;0.0;0.0;0.0
32105060;0.0;0.0;0.0
25025140;0.0;0.0;0.0
23117040;0.0;0.0;0.0
24035180;0.0;0.0;0.0
16055050;0.0;0.0;0.0
35027520;1.0;0.0;0.0
21217010;0.0;0.0;0.0
21206650;0.0;0.0;0.0
16045020;0.0;0.0;0.0
35125010;0.0;0.0;0.0
21205970;0.0;0.0;0.0
21115120;0.0;0.0;0.0
47075010;0.0;0.0;0.0
24035040;0.0;0.0;0.0
25020530;0.0;0.0;0.0
25027740;0.0;0.0;0.0
46035020;0.0;0.0;0.0
23085020;0.0;0.0;0.0
26157210;0.0;0.0;0.0
44017040;0.0;0.0;0.0
32035020;0.0;0.0;0.0
12010030;0.0;0.0;0.0
26200130;0.0;0.0;0.0
26180220;0.0;0.0;0.0
52055040;0.0;0.0;0.0
5204700100;1.0;0.0;0.0
3515000110;0.0;0.0;0.0
11159010;1.0;1.0;1.0
26255030;1.0;1.0;0.0
12027010;1.0;0.0;0.0
11047040;1.0;0.0;0.0
16050100;0.0;0.0;0.0
2319700100;0.0;0.0;0.0
44035020;0.0;0.0;0.0
2319500066;0.0;0.0;0.0
2804500076;1.0;1.0;1.0
2906500077;1.0;1.0;1.0
2403500083;1.0;1.0;1.0
2403500085;1.0;1.0;1.0
26235030;0.0;0.0;0.0
27045020;0.0;0.0;0.0
25025090;0.0;0.0;0.0
2703700106;1.0;0.0;0.0
29004520;1.0;1.0;1.0
15067280;0.0;0.0;0.0
11105020;1.0;1.0;1.0
54057010;1.0;0.0;0.0
54050010;1.0;1.0;1.0
11030010;1.0;1.0;1.0
21197010;1.0;0.0;0.0
27020120;0.0;0.0;0.0
47017701;0.0;0.0;0.0
27015150;0.0;0.0;0.0
23105060;1.0;1.0;0.0
24017150;0.0;0.0;0.0
35027510;1.0;1.0;0.0
11037030;1.0;0.0;0.0
12017040;0.0;0.0;0.0
12017070;0.0;0.0;0.0
21197110;0.0;0.0;0.0
23087180;0.0;0.0;0.0
23087830;0.0;0.0;0.0
26167090;0.0;0.0;0.0
26197010;0.0;0.0;0.0
26237050;0.0;0.0;0.0
26237100;0.0;0.0;0.0
44037090;0.0;0.0;0.0
21080130;0.0;0.0;0.0
21120130;0.0;0.0;0.0
21115070;0.0;0.0;0.0
21115140;0.0;0.0;0.0
44187020;0.0;0.0;0.0
35025100;0.0;0.0;0.0
24037620;0.0;1.0;0.0
16027120;1.0;0.0;0.0
24037630;0.0;0.0;0.0
16067010;0.0;0.0;0.0
23147040;0.0;0.0;0.0
16047010;1.0;0.0;0.0
16037030;1.0;0.0;0.0
37027010;1.0;0.0;0.0
16027060;1.0;0.0;0.0
16057040;1.0;0.0;0.0
24017570;0.0;0.0;0.0
2306500106;1.0;1.0;1.0
3507500133;1.0;1.0;1.0
2604500134;1.0;1.0;1.0
2120500135;1.0;1.0;1.0
2702500107;1.0;1.0;1.0
21257080;0.0;0.0;0.0
35077070;0.0;0.0;0.0
11050040;0.0;0.0;0.0
29060480;0.0;0.0;0.0
29060370;0.0;0.0;0.0
13017040;0.0;0.0;0.0
25028080;0.0;0.0;0.0
29047060;0.0;0.0;0.0
13027010;0.0;0.0;0.0
25027580;0.0;0.0;0.0
15010050;0.0;0.0;0.0
15065140;0.0;0.0;0.0
15010150;0.0;0.0;0.0
11130030;0.0;0.0;0.0
25027250;0.0;0.0;0.0
15065050;0.0;0.0;0.0
15035010;0.0;0.0;0.0
38017020;0.0;0.0;0.0
35017050;0.0;0.0;0.0
36027020;0.0;0.0;0.0
27015120;0.0;0.0;0.0
24037280;0.0;0.0;0.0
26225030;0.0;0.0;0.0
26220060;0.0;0.0;0.0
23140030;0.0;0.0;0.0
26177100;0.0;0.0;0.0
26207040;0.0;0.0;0.0
26087100;0.0;0.0;0.0
