;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
86;21137030;PUENTE CARRETERA  - AUT;aipe;huila;alto magdalena;3.263416667;-75.25097222;2019-03-05 14:10:00;2021-09-27 06:00:00;10.0;10.0;(119669, 3);26.0;0.0;0.018009676691540907;0.31887460912321114;0.0
87;2403500041;DUITAMA - AUT;paipa;boyaca;sogamoso;5.78755;-73.081783333;2019-03-05 21:20:00;2021-12-13 23:50:00;10.0;10.0;(107027, 3);14.5;0.0;0.014496342044530684;0.17961141592779803;0.0
88;21195120;ITA VALSALICE  - AUT;silvania;cundinamarca;alto magdalena;4.395777778;-74.39613889;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(137553, 3);17.8;0.0;0.026016153773453742;0.28991690152568145;0.0
89;26205501;EL ROSARIO  - AUT;venecia;antioquia;cauca;5.625830556;-75.70527778;2017-02-17 11:30:00;2021-12-13 23:55:00;5.0;5.0;(426102, 3);10.4;0.0;0.025299810843418636;0.20645886875781846;0.0
90;24037080;LA GRUTA  - AUT;pesca;boyaca;sogamoso;5.566972222;-73.04672222;2019-03-05 14:20:00;2021-07-27 10:00:00;10.0;10.0;(123115, 3);11.2;0.0;0.012692198351135537;0.14376104943966786;0.0
91;13067020;MONTERIA  - AUT;monteria;cordoba;sinu;8.751611111;-75.89241667;2015-05-28 12:50:00;2021-12-13 23:50:00;10.0;10.0;(309565, 3);30.0;0.0;0.04138662316476516;0.8218031596167207;0.0
92;5311500056;UNIVERSIDAD DEL PACIFICO - AUT;buenaventura;valle del cauca;tapaje - dagua - directos;3.848308333;-76.987016667;2019-03-04 14:20:00;2021-12-13 23:50:00;10.0;10.0;(123379, 3);23.4;0.0;0.10164776825879718;0.5020703374943222;0.0
93;21105030;ALGECIRAS - AUT;algeciras;huila;alto magdalena;2.521694444;-75.32225;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(138870, 3);18.6;0.0;0.02089292143731486;0.23123896150467257;0.0
94;29065501;CIENAGA,LA  - AUT;cienaga;magdalena;bajo magdalena;10.89785833;-74.08156667;2017-03-01 16:35:00;2021-04-30 14:50:00;5.0;5.0;(254588, 3);12.6;0.0;0.014077647021854342;0.17838662890976828;0.0
95;53115502;JULIO FERNANDEZ  - AUT;restrepo;valle del cauca;tapaje - dagua - directos;3.809163889;-76.53305556;2017-03-02 14:10:00;2021-12-13 23:55:00;5.0;5.0;(366495, 3);9.2;0.0;0.00925551508206023;0.11095168028385731;0.0
96;2201500047;HERRERA - AUT;planadas;tolima;saldana;3.284138889;-75.80245;2019-03-05 21:20:00;2021-12-13 23:50:00;10.0;10.0;(123284, 3);15.8;0.0;0.03319003276986313;0.26876951924512277;0.0
97;26237040;PTO VALDIVIA;valdivia;antioquia;cauca;7.287;-75.396;2016-12-31 23:40:00;2021-12-03 17:40:00;10.0;10.0;(221333, 3);25.2;0.0;0.024018108461007347;0.3587497279867186;0.0
98;44035501;PAUJIL  - AUT;el paujil;caqueta;caqueta;1.573819444;-75.3402;2018-05-03 09:20:00;2021-12-13 23:55:00;5.0;5.0;(189760, 3);11.0;0.0;0.04068033305227873;0.26173288063623074;0.0
99;23217080;GAMARRA - AUT;gamarra;cesar;medio magdalena;8.284286111;-73.75338889;2012-06-12 00:10:00;2021-12-13 23:50:00;10.0;10.0;(422125, 3);29.6;0.0;0.03073212910868118;0.4349150768136707;0.0
100;2611700158;RIO FRIO - AUT;riofrio;valle del cauca;cauca;4.152194444;-76.290080556;2019-07-23 15:10:00;2021-12-13 23:50:00;10.0;10.0;(96992, 3);17.2;0.0;0.02509691520950186;0.28787762429415026;0.0
101;25027760;BEIRUT - LA MOJANA TX GPRS/GOES;ayapel;cordoba;bajo magdalena- cauca -san jorge;8.302;-75.134;2017-01-18 21:10:00;2021-12-13 23:50:00;10.0;10.0;(68539, 3);21.3;0.0;0.00994908008579059;0.2564132601777675;0.0
102;24055070;SAN  VICENTE DE CHUCURI  - AUT;san vicente de chucuri;santander;medio magdalena;6.823388889;-73.47205556;2017-01-01 09:40:00;2021-12-13 23:50:00;10.0;10.0;(204112, 3);22.8;0.0;0.025608979383867945;0.30839620861121175;0.0
103;26125300;CALARCA - AUT;calarca;quindio;cauca;4.528305556;-75.59638889;2016-12-31 16:10:00;2021-12-13 23:50:00;10.0;10.0;(168731, 3);17.7;0.0;0.026689227231511098;0.25465191937949744;0.0
104;1602500110;ARBOLEDAS - AUT;arboledas;norte de santander;catatumbo;7.645111111;-72.799169444;2019-07-23 15:00:00;2021-12-13 23:50:00;10.0;10.0;(99430, 3);26.0;0.0;0.0013879110932314162;0.12031874878927197;0.0
105;23127060;SANTA ROSA  - AUT;cimitarra;santander;medio magdalena;6.291944444;-74.09833333;2019-08-05 11:00:00;2021-12-13 23:50:00;10.0;10.0;(98347, 3);23.8;0.0;0.028625174128341493;0.40626799215800946;0.0
106;26165501;EL CIPRES  - AUT;salamina;caldas;cauca;5.433333333;-75.5;2017-03-02 16:30:00;2021-12-13 23:55:00;5.0;5.0;(336831, 3);7.8;0.0;0.01722169277768498;0.15012071331904187;0.0
107;14019030;CC DIQUE: CIOH;cartagena de indias;bolivar;caribe - litoral;10.391;-75.534;2009-10-30 03:40:00;2021-08-16 23:50:00;10.0;10.0;(577653, 3);30.0;0.0;0.05211640898601406;0.780969525473468;0.0
108;35027100;CARAZA  - AUT;une;cundinamarca;meta;4.428638889;-74.01019444;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(142115, 3);6.6;0.0;0.017425324561094836;0.120147440361544;0.0
109;48015040;PTO NARIÑO;puerto narino;amazonas;amazonas - directos;-3.78;-70.363;2017-01-20 19:40:00;2021-10-02 11:00:00;10.0;10.0;(169083, 3);30.0;0.0;0.10272647161453415;0.9439838822903577;0.0
110;52015050;BALBOA - AUT;balboa;cauca;patia;2.032777778;-77.22166667;2017-01-01 10:40:00;2021-04-20 01:00:00;10.0;10.0;(210249, 3);18.5;0.0;0.03371145641596521;0.3001878924247202;0.0
111;35197020;VADO HONDO  - AUT;aquitania;boyaca;meta;5.506805556;-72.75480556;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(105065, 3);6.2;0.0;0.04320373102364811;0.19106510339819122;0.0
112;44017070;SANTA ROSA  - AUT;santa rosa;cauca;caqueta;1.705;-76.56222222;2019-03-05 14:20:00;2021-12-13 23:50:00;10.0;10.0;(99640, 3);13.2;0.0;0.03786029706944752;0.20710134144822556;0.0
113;23087150;PUENTE REAL  - AUT;rionegro;antioquia;medio magdalena;6.143472222;-75.37994444;2018-11-13 13:00:00;2021-12-13 23:50:00;10.0;10.0;(159737, 3);20.4;0.0;0.035140261805339384;0.25456278282300154;0.0
114;51025080;ALTAQUER - AUT;barbacoas;narino;mira;1.248333333;-78.0925;2017-10-27 13:00:00;2021-04-29 01:00:00;10.0;10.0;(168487, 3);19.8;0.0;0.10287203167011942;0.4897072206818213;0.0
115;2633700150;GUAYABAL - AUT;buga;valle del cauca;cauca;3.894569444;-76.347022222;2019-07-23 15:00:00;2021-12-13 23:50:00;10.0;10.0;(101248, 3);16.6;0.0;0.013655578381795494;0.21521330058638832;0.0
